,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
1111,firing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1112,firm,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1113,first,0.1881463088710165,0.06929330757330576,13,31,0.4090909090909091,0.09996911120280172
1114,fish,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1115,fist,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1116,fit,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1117,five,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1118,fix,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1119,fixed,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1120,fixes,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1121,flashbacks,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1122,flashing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1123,flaws,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1124,flight,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1125,flippin,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1126,flower,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1127,flowers,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1128,fluctuating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1129,flutter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1130,fly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1131,flying,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1132,focus,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1133,focused,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1134,fog,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1135,follow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1136,followed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1137,followers,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1138,following,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1139,follows,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1140,food,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1141,football,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1142,force,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1143,forced,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1144,forearm,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1145,forearms,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1146,forest,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1147,forever,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1148,forget,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1149,forgetting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1150,forgive,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1151,forgot,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1152,form,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1153,former,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1154,forms,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1155,forums,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1156,forward,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
1157,fought,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1158,found,0.0,0.02125614925722892,7,7,0.0,0.030666141121798773
1159,four,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1160,fp,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1161,fragile,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1162,frame,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1163,freaked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1164,freaky,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1165,free,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
1166,freeway,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1167,freeze,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1168,frequently,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1169,fresh,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1170,fresher,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1171,freshman,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1172,friday,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1173,fridge,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1174,friend,0.0,0.02286118029882999,7,8,0.06666666666666667,0.03298171144598916
1175,friendfamily,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1176,friendly,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1177,friends,0.0,0.03886741404304361,18,8,0.38461538461538464,0.056073825492076956
1178,froggy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1179,frogs,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1180,front,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1181,frontncenter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1182,frustrating,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1183,frustration,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1184,fuck,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1185,fucked,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1186,fucking,0.0,0.017707917033761802,10,2,0.6666666666666666,0.025547124089080442
1187,fuckup,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1188,fuckups,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1189,fuels,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1190,fulfilled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1191,full,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
1192,fully,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1193,fun,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1194,function,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1195,functional,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1196,functioning,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1197,funds,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1198,funeral,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1199,funk,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1200,funniest,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1201,funny,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1202,future,0.0,0.013935746342606649,3,6,0.3333333333333333,0.02010503213956405
1203,fuuuuck,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1204,gad,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1205,gag,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1206,gain,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1207,gained,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1208,gaining,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1209,game,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1210,games,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1211,gaping,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1212,gaps,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1213,garbage,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1214,gave,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1215,gaze,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1216,gehrig,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1217,gen,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1218,general,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1219,generalises,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1220,generalising,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1221,generalize,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1222,generalized,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1223,generally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1224,generation,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1225,genre,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1226,genuinely,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
1227,gesture,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1228,gestures,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1229,get,0.0,0.13022010540653203,64,21,0.5058823529411764,0.18786790029404166
1230,gets,0.0,0.016345312742577986,8,3,0.45454545454545453,0.023581301635495655
1231,getting,0.0,0.05087947625699648,25,9,0.47058823529411764,0.07340356807899528
1232,gf,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1233,gift,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1234,giggling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1235,girl,0.0,0.011853685370655224,6,2,0.5,0.017101253100502256
1236,girlfriend,0.0,0.013935746342606649,3,6,0.3333333333333333,0.02010503213956405
1237,girlfriends,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1238,girls,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1239,give,0.0,0.026731279534993498,14,4,0.5555555555555556,0.038565084421750995
1240,given,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1241,gives,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1242,giving,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
1243,glad,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
1244,glanced,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1245,glaring,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1246,glass,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1247,glasses,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1248,glided,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1249,glimpse,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1250,glistening,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1251,go,0.0,0.06301339361087953,30,12,0.42857142857142855,0.09090911047199912
1252,goal,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1253,god,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1254,goddamn,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1255,gods,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1256,goes,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1257,going,0.0,0.06664041014015207,38,6,0.7272727272727273,0.09614178923200412
1258,gold,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1259,golf,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1260,gone,0.0,0.016149028860502547,10,1,0.8181818181818182,0.023298123852219077
1261,gong,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1262,gonna,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1263,good,0.2092647167861945,0.04573524315822734,14,16,0.06666666666666667,0.06598200849822533
1264,goodbye,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1265,goodness,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1266,goofball,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1267,gorilla,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1268,got,0.0,0.10325891987017194,34,34,0.0,0.1489711316242478
1269,gotten,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1270,gpa,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1271,grab,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1272,grabbed,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1273,grade,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1274,grades,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1275,graduate,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1276,graduated,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1277,grandma,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1278,grandpa,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1279,graphic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1280,grass,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1281,grateful,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1282,grazing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1283,great,0.0,0.013437296978133147,6,3,0.3333333333333333,0.019385921713304
1284,greater,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1285,grief,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1286,grieving,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1287,grips,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1288,grossed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1289,grounded,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1290,group,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1291,grow,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1292,growing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1293,grown,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1294,grueling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1295,grumpy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1296,grunge,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1297,guarantee,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1298,guess,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
1299,guilt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1300,guilty,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1301,guns,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1302,gut,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1303,guy,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
1304,guys,0.0,0.011853685370655224,6,2,0.5,0.017101253100502256
1305,gym,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1306,habit,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1307,hair,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1308,haircut,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1309,half,0.0,0.022306507678512152,11,4,0.4666666666666667,0.03218148800733944
1310,halfway,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1311,hall,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1312,hallow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1313,hallucinating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1314,hallucination,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1315,hallucinations,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1316,halo,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1317,halospotlight,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1318,halt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1319,hand,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1320,handle,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
1321,handling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1322,hands,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1323,handwriting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1324,hang,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
1325,hanging,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1326,hapinnes,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1327,happen,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1328,happened,0.0,0.022306507678512152,11,4,0.4666666666666667,0.03218148800733944
1329,happening,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
1330,happens,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1331,happier,0.0,0.009692224376587285,0,6,1.0,0.013982924043285272
1332,happieror,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1333,happiest,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1334,happiness,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1335,happy,0.3295031792736496,0.11320826573987913,9,58,0.7313432835820896,0.16332500357056334
1336,hard,0.0,0.02837570257642815,13,6,0.3684210526315789,0.04093748538875297
1337,harder,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1338,hardest,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1339,hardly,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1340,hardworking,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1341,harm,0.0,0.02661164700096099,17,1,0.8888888888888888,0.038392491158173225
1342,harmed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1343,harmers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1344,harming,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1345,harms,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1346,hasnt,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1347,hate,0.0,0.02667146202632739,15,3,0.6666666666666666,0.0384787859986403
1348,hated,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1349,hater,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1350,hates,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1351,hatred,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1352,haunt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1353,hav,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1354,havent,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1355,head,0.0,0.017707917033761802,10,2,0.6666666666666666,0.025547124089080442
1356,heal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1357,healed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1358,healing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1359,health,0.0,0.022415444484659944,10,5,0.3333333333333333,0.032338650597339536
1360,healthcare,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1361,healthy,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1362,hear,0.0,0.01757022127274272,12,0,1.0,0.025348471097506597
1363,heard,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1364,hearing,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1365,heart,0.0,0.012146203799609845,4,4,0.0,0.017523267987323288
1366,hearted,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1367,heartwarming,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1368,heat,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1369,heaven,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1370,heavy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1371,heck,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1372,heels,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1373,held,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1374,hell,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1375,hello,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1376,help,0.0,0.04179944229294131,24,4,0.7142857142857143,0.06030384810794964
1377,helped,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
1378,helping,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1379,helps,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
1380,heres,0.0,0.009692224376587285,0,6,1.0,0.013982924043285272
1381,heroes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1382,heroine,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1383,hes,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
1384,hey,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1385,heyfrom,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1386,hi,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
1387,hid,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1388,hidden,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
