,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
2798,snap,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2799,snapped,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2800,snow,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2801,snowing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2802,snows,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2803,so,0.0,0.29081724730136443,124,63,0.32620320855614976,0.4195606004866578
2804,sobbing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2805,sober,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2806,sobriety,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2807,soccer,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2808,sociable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2809,social,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
2810,socialize,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2811,socializing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2812,society,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2813,socket,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2814,solace,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2815,sold,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2816,sole,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2817,solo,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2818,solve,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2819,solved,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2820,some,0.0,0.06490809769017036,36,7,0.6744186046511628,0.093642590651144
2821,someday,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2822,somehow,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2823,someone,0.0,0.025251570735229434,13,4,0.5294117647058824,0.036430315874370955
2824,someoneanyone,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2825,someones,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2826,something,0.0,0.05094155389683229,28,6,0.6470588235294118,0.07349312718213674
2827,sometimes,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
2828,somewhere,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2829,son,0.0,0.009478573106979436,1,5,0.6666666666666666,0.013674690416142221
2830,song,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2831,soon,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2832,sophomore,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2833,sorry,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2834,sort,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2835,sorted,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2836,sorts,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2837,soul,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2838,sound,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2839,sounding,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2840,sounds,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2841,south,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2842,spa,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2843,space,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2844,spare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2845,speak,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2846,special,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2847,specializing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2848,specific,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2849,specifically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2850,specifics,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2851,speed,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2852,spend,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2853,spends,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2854,spent,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2855,spike,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2856,spilled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2857,spiraled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2858,spiralling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2859,spirited,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2860,split,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2861,spoken,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2862,spoonfork,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2863,sport,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2864,sports,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2865,spotty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2866,spraining,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2867,spring,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2868,spunky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2869,squish,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2870,ss,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2871,stabbing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2872,stable,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2873,stage,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2874,stand,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2875,stanford,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2876,stare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2877,stared,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2878,staring,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2879,stars,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2880,start,0.0,0.022217383649973672,12,3,0.6,0.03205290921334314
2881,started,0.0,0.042085112976262495,17,11,0.21428571428571427,0.060715983786104655
2882,starting,0.0,0.02084108947520611,10,4,0.42857142857142855,0.030067336432602065
2883,starts,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2884,startup,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2885,state,0.0,0.013437296978133147,6,3,0.3333333333333333,0.019385921713304
2886,staticy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2887,stating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2888,station,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2889,statistically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2890,statistics,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2891,staunch,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2892,stay,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2893,staycation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2894,stayed,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2895,staying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2896,stealing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2897,steam,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2898,stem,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2899,stemmed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2900,stemming,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2901,step,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
2902,stepdad,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2903,stepmother,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2904,stepsrolls,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2905,stick,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2906,sticks,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2907,still,0.0,0.05087947625699648,25,9,0.47058823529411764,0.07340356807899528
2908,stimuli,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2909,stitches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2910,stoked,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2911,stolen,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2912,stomach,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2913,stomachache,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2914,stone,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2915,stop,0.0,0.02667146202632739,15,3,0.6666666666666666,0.0384787859986403
2916,stopped,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2917,stopping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2918,stops,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2919,store,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2920,stories,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2921,story,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
2922,straight,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2923,straightened,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2924,stranger,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2925,strangers,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2926,strategy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2927,streak,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2928,strength,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2929,stress,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
2930,stressed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2931,stressful,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2932,strides,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2933,stromboli,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2934,strong,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2935,stronger,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2936,strongly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2937,struggle,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2938,struggled,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2939,struggling,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
2940,stuck,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2941,student,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
2942,students,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
2943,studies,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2944,study,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2945,studying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2946,stuff,0.0,0.01623735334965299,9,2,0.6363636363636364,0.023425549154705516
2947,stupid,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
2948,stupidness,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2949,sub,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2950,subject,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2951,subtype,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2952,success,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2953,successfully,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2954,such,0.0,0.011853685370655224,6,2,0.5,0.017101253100502256
2955,sucked,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2956,sucking,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2957,sucks,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2958,suddenly,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
2959,suffer,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2960,suffering,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2961,suffers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2962,suffice,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2963,sugar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2964,suggested,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2965,suggestions,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2966,suicidal,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2967,suicidality,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2968,suicide,0.0,0.020564448786076904,14,0,1.0,0.0296682282822871
2969,suicideocd,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2970,summer,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2971,sun,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2972,sunday,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2973,sunny,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2974,sunrise,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2975,sunshine,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2976,super,0.0,0.0239950264835923,10,6,0.25,0.03461750571387723
2977,superbowl,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2978,superiority,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2979,superstar,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2980,support,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2981,supportive,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2982,supposed,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
2983,suppress,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2984,sure,0.0,0.03269872507247683,21,1,0.9090909090909091,0.04717428850545313
2985,surface,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2986,surplus,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2987,surprise,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2988,surprised,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2989,surprises,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2990,surprising,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2991,surrounding,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2992,survive,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2993,survived,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2994,survivor,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2995,suspected,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2996,suspenseful,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2997,sweating,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2998,sweaty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2999,sweet,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3000,sweetest,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3001,swings,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3002,swirling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3003,switch,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3004,switched,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3005,symptoms,0.0,0.010168238507650454,7,0,1.0,0.014669667269562425
3006,table,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3007,tablets,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3008,tackling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3009,take,0.0,0.029665154597664542,17,3,0.7,0.04279777142525365
3010,taken,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3011,takes,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3012,taking,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
3013,talents,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3014,talk,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
3015,talked,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3016,talking,0.0,0.017629232152034255,11,1,0.8333333333333334,0.025433605800418868
3017,tall,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3018,tank,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3019,target,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3020,tasks,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3021,tasting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3022,tattoo,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
3023,tattoos,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3024,taught,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3025,tax,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3026,teach,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3027,teacher,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
3028,teachers,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3029,teaching,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
3030,team,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3031,teammate,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3032,tears,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
3033,technically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3034,techniques,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3035,tee,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3036,teen,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3037,teenager,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3038,teeth,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
3039,tell,0.0,0.013310268294418502,7,2,0.5555555555555556,0.01920265806125787
3040,telling,0.0,0.015026108074736599,6,4,0.2,0.021678091603283933
3041,tells,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3042,tempered,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3043,tempted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3044,ten,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3045,tend,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3046,tends,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3047,tennis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3048,term,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3049,terminally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3050,terminology,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3051,terms,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
3052,terrible,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
3053,terribly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3054,terrified,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3055,test,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
3056,tested,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3057,tests,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3058,text,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3059,texted,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3060,texts,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3061,th,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3062,than,0.0,0.041779039461948456,22,6,0.5714285714285714,0.060274413044857034
3063,thank,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
3064,thankful,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3065,thankfully,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3066,thanks,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
3067,that,0.094731275204714,0.27349197756237825,125,46,0.4619883040935672,0.39456551975215826
3068,thats,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3069,the,0.06907466607323806,0.4580184853083473,178,115,0.2150170648464164,0.6607809973898273
3070,theater,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3071,their,0.0,0.022217383649973672,12,3,0.6,0.03205290921334314
3072,them,0.0,0.06952764810677037,38,8,0.6521739130434783,0.1003071931283106
3073,themselves,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3074,then,0.0,0.046696572247481784,30,1,0.9354838709677419,0.06736891320795513
3075,therapist,0.0,0.01906491484736729,13,0,1.0,0.02750485810526626
3076,therapists,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3077,therapy,0.0,0.02214806874685763,13,2,0.7333333333333333,0.031952908946358494
3078,there,0.0,0.08523034978062688,46,10,0.6428571428571429,0.12296140296174185
3079,therefore,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3080,theres,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3081,these,0.0,0.03613664388031279,14,10,0.16666666666666666,0.05213415692049683
3082,they,0.0,0.1238110635875134,65,15,0.625,0.17862160744489308
3083,theyre,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3084,theyve,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3085,thick,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3086,thigh,0.0,0.013114860983205792,9,0,1.0,0.018920744902417463
3087,thighs,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3088,thin,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
3089,thing,0.0,0.031319964731399065,15,6,0.42857142857142855,0.04518515779880594
3090,things,0.0,0.05243510596424974,28,7,0.6,0.07564786734310991
3091,think,0.0,0.04483301667701832,25,5,0.6666666666666666,0.06468037082802647
3092,thinking,0.0,0.016345312742577986,8,3,0.45454545454545453,0.023581301635495655
3093,thinks,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
3094,this,0.0,0.2832025808882097,112,74,0.20430107526881722,0.40857495901437524
3095,tho,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3096,those,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
3097,though,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
3098,thought,0.0,0.038745560754086965,22,4,0.6923076923076923,0.055898028356383356
3099,thoughtlike,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3100,thoughts,0.0,0.014595226183017115,10,0,1.0,0.021056460434890623
3101,thousands,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3102,threatening,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3103,three,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
3104,threw,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3105,throes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3106,through,0.0,0.038806486086476105,19,7,0.46153846153846156,0.05598592503128563
3107,throughout,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3108,throw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3109,throwing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3110,thrown,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3111,throws,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3112,thru,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3113,thursday,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3114,thyroid,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3115,tick,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3116,tickets,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3117,ties,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3118,tiktok,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3119,tiktoks,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3120,till,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3121,time,0.1420454182208686,0.09490659030377402,38,25,0.20634920634920634,0.13692126717893482
3122,times,0.0,0.022068855770086077,15,0,1.0,0.03183862877759547
3123,tips,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3124,tired,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
3125,tissue,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3126,tissues,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3127,title,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3128,to,0.0,0.5152641907374125,201,112,0.28434504792332266,0.7433690927245299
3129,today,0.15107123932605038,0.08149151345944677,17,35,0.34615384615384615,0.11756740234247998
3130,toddler,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3131,together,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
3132,toilet,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3133,told,0.0,0.03115935507214431,19,2,0.8095238095238095,0.044953447039880245
3134,tolerate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3135,toll,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3136,tom,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3137,tomorow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3138,tomorrow,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
3139,ton,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3140,tongue,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3141,tonight,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
3142,tons,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3143,too,0.0,0.04786659207298694,23,9,0.4375,0.06905689500795309
3144,took,0.0,0.016472911385715897,7,4,0.2727272727272727,0.023765387565174878
3145,tooth,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3146,top,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
3147,total,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3148,totally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3149,touch,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3150,touches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3151,touchthis,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3152,tough,0.0,0.008063632832409256,0,5,1.0,0.01163336309886609
3153,tougher,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3154,towards,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
3155,town,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
3156,toxic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3157,toxicity,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3158,train,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3159,trained,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3160,traits,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3161,trans,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3162,transition,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3163,trapped,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
